timestamp,event_id,event_name,league,market_name,runner_name,back_odds,available_liquidity
2026-07-10T13:26:07.939260+00:00,33757673335600045,UAI Urquiza vs Deportivo Merlo,Argentina Primera B Metropolitana,Total,OVER 4.5,13.5,8.32294
2026-07-10T13:26:07.939260+00:00,33757673335600045,UAI Urquiza vs Deportivo Merlo,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.03,65.83116
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Match Odds,Villa Dálmine,1.94,4.69358
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Match Odds,Sportivo Dock Sud,4.4,10.57279
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Match Odds,Draw,2.88,5.87377
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 0.5,1.12,518.94053
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 0.5,6.0,198.66169
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 3.5,5.7,53.26191
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 3.5,1.13,3309.51727
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 1.5,1.59,804.0007
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 1.5,2.28,387.76294
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 2.5,2.82,258.8363
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 2.5,1.41,18.57379
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,OVER 4.5,14.5,2.35112
2026-07-10T13:26:07.939260+00:00,33757673351900045,Villa Dálmine vs Sportivo Dock Sud,Argentina Primera B Metropolitana,Total,UNDER 4.5,1.03,112.85343
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Match Odds,Athlone Town,2.46,147.96925
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Match Odds,Cobh Ramblers FC,2.96,102.2127
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Match Odds,Draw,3.4,21.14439
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 1.5,1.26,374.04202
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 1.5,4.2,203.0862
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 4.5,5.9,14.09706
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 4.5,1.15,3320.64486
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 0.5,1.04,103.37845
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 0.5,14.0,2.34951
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 2.5,1.81,17.08095
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 2.5,2.1,498.4557
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 3.5,3.0,374.20648
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 3.5,1.42,117.29928
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,OVER 5.5,12.0,42.29684
2026-07-10T13:26:07.939260+00:00,33714958501000045,Athlone Town vs Cobh Ramblers FC,Ireland First Division,Total,UNDER 5.5,1.05,4653.96837
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Match Odds,Bray Wanderers,2.26,17.61286
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Match Odds,UCD,2.98,31.72057
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Match Odds,Draw,3.75,22.32035
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,OVER 3.5,2.58,44.95788
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,UNDER 3.5,1.55,99.81389
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,OVER 2.5,1.63,77.36937
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,UNDER 2.5,2.4,358.18899
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,OVER 1.5,1.19,98.67942
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,UNDER 1.5,5.1,163.40231
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,OVER 4.5,4.7,174.69827
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,UNDER 4.5,1.21,102.20369
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,OVER 5.5,10.0,103.89533
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,UNDER 5.5,1.07,587.37752
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,OVER 0.5,1.02,110.38242
2026-07-10T13:26:07.939260+00:00,33723383353200045,Bray Wanderers vs UCD,Ireland First Division,Total,UNDER 0.5,18.5,2.34856
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Match Odds,Cork City FC,1.29,131.58232
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Match Odds,Longford Town,11.0,35.24527
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Match Odds,Draw,5.7,18.79748
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,OVER 4.5,4.8,276.6548
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,UNDER 4.5,1.21,281.70627
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,OVER 1.5,1.19,103.37845
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,UNDER 1.5,5.2,135.33362
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,OVER 2.5,1.62,77.70696
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,UNDER 2.5,2.44,432.0947
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,OVER 5.5,9.2,56.326
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,UNDER 5.5,1.07,7073.70841
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,OVER 3.5,2.68,11.7828
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,UNDER 3.5,1.55,160.47154
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,OVER 0.5,1.02,432.26811
2026-07-10T13:26:07.939260+00:00,33723405278500045,Cork City FC vs Longford Town,Ireland First Division,Total,UNDER 0.5,19.5,3.52427
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Match Odds,Dundalk,1.7,76.27058
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Match Odds,Drogheda United,4.9,334.4693
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Match Odds,Draw,4.0,172.13992
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,OVER 1.5,1.2,113.95124
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,UNDER 1.5,4.9,21.14559
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,OVER 3.5,2.7,19.96278
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,UNDER 3.5,1.52,112.77649
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,OVER 4.5,5.1,53.19291
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,UNDER 4.5,1.17,112.77649
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,OVER 5.5,9.2,158.31491
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,UNDER 5.5,1.08,4331.33029
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,OVER 2.5,1.66,750.93052
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,UNDER 2.5,2.36,39.24857
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,OVER 0.5,1.03,106.90271
2026-07-10T13:26:07.939260+00:00,33714951348100045,Dundalk vs Drogheda United,Ireland Premier Division,Total,UNDER 0.5,17.5,57.33204
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Match Odds,Finn Harps,2.76,2.46426
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Match Odds,Treaty United,2.52,132.25328
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Match Odds,Draw,3.55,19.96941
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,OVER 3.5,3.25,13.25124
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,UNDER 3.5,1.38,128.98811
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,OVER 4.5,6.4,88.47879
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,UNDER 4.5,1.13,1382.89817
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,OVER 0.5,1.05,216.7424
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,UNDER 0.5,12.0,6.76659
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,OVER 1.5,1.28,156.82981
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,UNDER 1.5,3.95,14.09706
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,OVER 2.5,1.88,178.8447
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,UNDER 2.5,2.0,370.93913
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,OVER 5.5,13.5,37.59719
2026-07-10T13:26:07.939260+00:00,33714966574100045,Finn Harps vs Treaty United,Ireland First Division,Total,UNDER 5.5,1.05,2886.46804
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Match Odds,Wexford FC,2.04,34.09114
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Match Odds,Kerry FC,3.9,209.67898
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Match Odds,Draw,3.4,10.57081
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,OVER 2.5,2.08,851.03625
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,UNDER 2.5,1.82,5.87377
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,OVER 4.5,8.2,2.34951
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,UNDER 4.5,1.09,2911.42484
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,OVER 1.5,1.35,97.50466
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,UNDER 1.5,3.45,4.69902
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,OVER 3.5,3.85,213.10057
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,UNDER 3.5,1.3,67.90085
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,OVER 0.5,1.07,202.05791
2026-07-10T13:26:07.939260+00:00,33714961755700045,Wexford FC vs Kerry FC,Ireland First Division,Total,UNDER 0.5,10.0,9.21008
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Match Odds,Spain,1.65,42124.91782
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Match Odds,Belgium,5.9,18783.75587
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Match Odds,Draw,3.95,14923.72603
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 1.5,1.26,14373.07015
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,UNDER 1.5,4.2,4809.40742
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 3.5,3.1,6168.42238
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,UNDER 3.5,1.43,13369.99075
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 0.5,1.04,11122.27249
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,UNDER 0.5,14.0,825.23357
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 2.5,1.83,5504.09829
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,UNDER 2.5,2.08,6120.83702
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 4.5,6.0,3352.231
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,UNDER 4.5,1.16,14933.77372
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 5.5,14.0,143.0762
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,UNDER 5.5,1.05,8934.05309
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 6.5,36.0,21.09166
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,UNDER 6.5,1.01,25400.83689
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 7.5,85.0,5.86729
2026-07-10T13:26:07.939260+00:00,33743362915300045,Spain vs Belgium,FIFA World Cup,Total,OVER 8.5,200.0,7.04569
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Match Odds,Waterford FC,5.2,22.51173
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Match Odds,St. Patrick's Athletic,1.72,112.68538
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Match Odds,Draw,3.9,61.09252
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,OVER 3.5,3.15,241.5033
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,UNDER 3.5,1.42,215.74376
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,OVER 5.5,13.5,75.1899
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,UNDER 5.5,1.05,6141.26006
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,OVER 4.5,6.2,248.42239
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,UNDER 4.5,1.14,108.07747
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,OVER 2.5,1.85,25.84461
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,UNDER 2.5,2.08,538.43051
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,OVER 1.5,1.27,287.93247
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,UNDER 1.5,4.1,233.4432
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,OVER 0.5,1.01,72.83482
2026-07-10T13:26:07.939260+00:00,33714979781800045,Waterford FC vs St. Patrick's Athletic,Ireland Premier Division,Total,UNDER 0.5,14.5,5.87377
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Match Odds,IR Reykjavik,3.9,5.86716
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Match Odds,Throttur,1.8,7.04628
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Match Odds,Draw,4.3,151.78509
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,OVER 2.5,1.4,222.16033
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,UNDER 2.5,3.1,30.30819
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,OVER 3.5,2.02,955.8724
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,UNDER 3.5,1.85,9.39425
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,OVER 1.5,1.11,43.4484
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,UNDER 1.5,7.2,11.71727
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,OVER 4.5,3.4,230.87539
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,UNDER 4.5,1.35,83.37396
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,OVER 5.5,6.2,150.64152
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,UNDER 5.5,1.14,2534.27249
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,OVER 6.5,13.5,75.15399
2026-07-10T13:26:07.939260+00:00,33754638375600045,IR Reykjavik vs Throttur,Iceland First Division,Total,UNDER 6.5,1.05,4876.20215
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Match Odds,Leiknir Reykjavík,2.34,10.56113
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Match Odds,Grotta,2.8,14.09811
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Match Odds,Draw,3.85,180.24431
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,OVER 1.5,1.08,106.85958
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,UNDER 1.5,6.4,12.30647
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,OVER 2.5,1.46,13.27634
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,UNDER 2.5,2.96,14.83117
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,OVER 3.5,2.16,119.65923
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,UNDER 3.5,1.78,30.29645
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,OVER 4.5,3.6,12.11858
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,UNDER 4.5,1.31,54.72151
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,OVER 5.5,6.4,84.58863
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,UNDER 5.5,1.11,3304.09747
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,OVER 6.5,13.5,37.57699
2026-07-10T13:26:07.939260+00:00,33754635989800045,Leiknir Reykjavík vs Grotta,Iceland First Division,Total,UNDER 6.5,1.04,7035.39972
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Match Odds,UMFN Njarðvík,1.65,15.27903
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Match Odds,UMF Grindavik,5.1,10.56936
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Match Odds,Draw,4.2,163.29454
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,OVER 2.5,1.62,19.49307
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,UNDER 2.5,2.42,12.44738
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,OVER 1.5,1.19,106.85958
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,UNDER 1.5,5.1,12.05679
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,OVER 3.5,2.56,11.13219
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,UNDER 3.5,1.56,25.31751
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,OVER 4.5,4.7,11.57841
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,UNDER 4.5,1.21,213.71915
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,OVER 5.5,8.6,61.09179
2026-07-10T13:26:07.939260+00:00,33754590703200045,UMFN Njarðvík vs UMF Grindavik,Iceland First Division,Total,UNDER 5.5,1.08,587.44454
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Match Odds,Ægir,4.7,152.53083
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Match Odds,HK Kópavogs,1.6,55.18874
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Match Odds,Draw,4.9,7.04624
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Total,OVER 3.5,1.79,15.61793
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Total,UNDER 3.5,2.12,107.93991
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Total,OVER 4.5,2.74,7.36274
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Total,UNDER 4.5,1.49,39.92555
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Total,OVER 2.5,1.29,1401.64697
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Total,UNDER 2.5,3.8,11.74281
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Total,OVER 5.5,4.4,306.63379
2026-07-10T13:26:07.939260+00:00,33754639101300045,Ægir vs HK Kópavogs,Iceland First Division,Total,UNDER 5.5,1.2,2302.69057
